Date,Count,Delta
2024/10/31,32226609,58329
2024/11/01,32252271,25662
2024/11/02,32273801,21530
2024/11/03,32286651,12850
2024/11/04,32301183,14532
2024/11/05,32329479,28296
2024/11/06,32359131,29652
2024/11/07,32388421,29290
2024/11/08,32417658,29237
2024/11/09,32442510,24852
2024/11/10,32457507,14997
2024/11/11,32474928,17421
2024/11/12,32501660,26732
2024/11/13,32529640,27980
2024/11/14,32558067,28427
2024/11/15,32587618,29551
2024/11/16,32612761,25143
2024/11/17,32627353,14592
2024/11/18,32643340,15987
2024/11/19,32670542,27202
2024/11/20,32699912,29370
2024/11/21,32728408,28496
2024/11/22,32758755,30347
2024/11/23,32784301,25546
2024/11/24,32797628,13327
2024/11/25,32813163,15535
2024/11/26,32843367,30204
2024/11/27,32871856,28489
2024/11/28,32897759,25903
2024/11/29,32919828,22069
2024/11/30,32938638,18810
2024/12/01,32951561,12923
2024/12/02,32965614,14053
2024/12/03,32989568,23954
2024/12/04,33014179,24611
2024/12/05,33040335,26156
2024/12/06,33067105,26770
2024/12/07,33090714,23609
2024/12/08,33105361,14647
2024/12/09,33121825,16464
2024/12/10,33150095,28270
2024/12/11,33177292,27197
2024/12/12,33203873,26581
2024/12/13,33230124,26251
2024/12/14,33250444,20320
2024/12/15,33265394,14950
2024/12/16,33281409,16015
2024/12/17,33307430,26021
2024/12/18,33337457,30027
2024/12/19,33374956,37499
2024/12/20,33409641,34685
2024/12/21,33438406,28765
2024/12/22,33453130,14724
2024/12/23,33470046,16916
2024/12/24,33497539,27493
2024/12/25,33520244,22705
2024/12/26,33541960,21716
2024/12/27,33562753,20793
2024/12/28,33580794,18041
2024/12/29,33598021,17227
2024/12/30,33616389,18368
2024/12/31,33638020,21631
2025/01/01,33658363,20343
2025/01/02,33676886,18523
2025/01/03,33706918,30032
2025/01/04,33764084,57166
2025/01/05,33784782,20698
2025/01/06,33821988,37206
2025/01/07,33856068,34080
2025/01/08,33888687,32619
2025/01/09,33920215,31528
2025/01/10,33958797,38582
2025/01/11,33987104,28307
2025/01/12,34007651,20547
