Date,Count,Delta
2024/01/13,46397706,4156
2024/01/14,46400348,2642
2024/01/15,46402434,2086
2024/01/16,46405887,3453
2024/01/17,46409449,3562
2024/01/18,46413196,3747
2024/01/19,46416964,3768
2024/01/20,46419955,2991
2024/01/21,46421600,1645
2024/01/22,46423552,1952
2024/01/23,46427246,3694
2024/01/24,46430564,3318
2024/01/25,46434778,4214
2024/01/26,46438764,3986
2024/01/27,46442942,4178
2024/01/28,46444765,1823
2024/01/29,46446703,1938
2024/01/30,46451254,4551
2024/01/31,46456111,4857
2024/02/01,46461476,5365
2024/02/02,46466631,5155
2024/02/03,46470842,4211
2024/02/04,46472843,2001
2024/02/05,46474785,1942
2024/02/06,46479040,4255
2024/02/07,46483534,4494
2024/02/08,46487020,3486
2024/02/09,46490611,3591
2024/02/10,46493600,2989
2024/02/11,46495347,1747
2024/02/12,46497315,1968
2024/02/13,46500672,3357
2024/02/14,46504354,3682
2024/02/15,46508179,3825
2024/02/16,46512083,3904
2024/02/17,46515098,3015
2024/02/18,46517433,2335
2024/02/19,46519822,2389
2024/02/20,46522896,3074
2024/02/21,46526113,3217
2024/02/22,46529936,3823
2024/02/23,46533788,3852
2024/02/24,46537078,3290
2024/02/25,46539221,2143
2024/02/26,46541770,2549
2024/02/27,46545382,3612
2024/02/28,46549135,3753
2024/02/29,46552651,3516
2024/03/01,46556376,3725
2024/03/02,46559609,3233
2024/03/03,46561576,1967
2024/03/04,46563979,2403
2024/03/05,46567729,3750
2024/03/06,46571754,4025
2024/03/07,46575432,3678
2024/03/08,46578957,3525
2024/03/09,46581827,2870
2024/03/10,46583655,1828
2024/03/11,46585783,2128
2024/03/12,46589099,3316
2024/03/13,46592513,3414
2024/03/14,46596018,3505
2024/03/15,46599592,3574
2024/03/16,46602743,3151
2024/03/17,46604730,1987
2024/03/18,46607016,2286
2024/03/19,46610536,3520
2024/03/20,46614101,3565
2024/03/21,46617692,3591
2024/03/22,46621377,3685
2024/03/23,46624898,3521
2024/03/24,46626851,1953
2024/03/25,46629168,2317
2024/03/26,46633040,3872
2024/03/27,46636938,3898
2024/03/28,46640578,3640
2024/03/29,46643817,3239
2024/03/30,46645860,2043
2024/03/31,46647741,1881
2024/04/01,46649975,2234
2024/04/02,46653056,3081
2024/04/03,46656325,3269
2024/04/04,46659921,3596
2024/04/05,46662689,2768
2024/04/06,46665968,3279
2024/04/07,46667877,1909
2024/04/08,46669915,2038
2024/04/09,46673162,3247
2024/04/10,46676233,3071
2024/04/11,46679294,3061
2024/04/12,46682333,3039
2024/04/13,46684849,2516
2024/04/14,46686331,1482
2024/04/15,46688088,1757
2024/04/16,46691219,3131
2024/04/17,46694835,3616
2024/04/18,46697915,3080
2024/04/19,46701039,3124
2024/04/20,46704045,3006
2024/04/21,46705502,1457
2024/04/22,46707080,1578
2024/04/23,46710726,3646
2024/04/24,46715295,4569
2024/04/25,46724555,9260
2024/04/26,46728023,3468
2024/04/27,46730743,2720
2024/04/28,46732206,1463
2024/04/29,46733659,1453
2024/04/30,46736660,3001
2024/05/01,46739550,2890
2024/05/02,46742359,2809
2024/05/03,46745634,3275
2024/05/04,46748628,2994
2024/05/05,46750198,1570
2024/05/06,46751628,1430
2024/05/07,46754730,3102
2024/05/08,46757762,3032
2024/05/09,46760839,3077
2024/05/10,46763335,2496
2024/05/11,46765405,2070
2024/05/12,46766710,1305
2024/05/13,46768247,1537
2024/05/14,46771041,2794
2024/05/15,46773613,2572
2024/05/16,46776393,2780
2024/05/17,46778524,2131
2024/05/18,46780514,1990
2024/05/19,46781968,1454
2024/05/20,46783279,1311
2024/05/21,46785997,2718
2024/05/22,46788344,2347
2024/05/23,46790893,2549
2024/05/24,46793428,2535
2024/05/25,46796005,2577
2024/05/26,46797493,1488
2024/05/27,46799266,1773
2024/05/28,46801644,2378
2024/05/29,46804137,2493
2024/05/30,46806704,2567
2024/05/31,46809318,2614
2024/06/01,46811889,2571
2024/06/02,46813435,1546
2024/06/03,46815161,1726
2024/06/04,46818065,2904
2024/06/05,46820432,2367
2024/06/06,46822760,2328
2024/06/07,46825230,2470
2024/06/08,46827595,2365
2024/06/09,46828955,1360
2024/06/10,46831516,2561
2024/06/11,46853614,22098
2024/06/12,46866096,12482
2024/06/13,46870635,4539
2024/06/14,46873939,3304
2024/06/15,46877418,3479
2024/06/16,46879347,1929
2024/06/17,46881447,2100
2024/06/18,46885491,4044
2024/06/19,46888961,3470
2024/06/20,46892196,3235
2024/06/21,46895534,3338
2024/06/22,46899317,3783
2024/06/23,46901746,2429
2024/06/24,46904052,2306
2024/06/25,46907281,3229
2024/06/26,46910364,3083
2024/06/27,46914333,3969
2024/06/28,46917199,2866
2024/06/29,46920035,2836
2024/06/30,46921524,1489
2024/07/01,46923511,1987
2024/07/02,46926444,2933
2024/07/03,46929953,3509
2024/07/04,46933585,3632
2024/07/05,46936446,2861
2024/07/06,46939118,2672
2024/07/07,46940941,1823
2024/07/08,46943108,2167
2024/07/09,46946850,3742
2024/07/10,46950405,3555
2024/07/11,46953798,3393
2024/07/12,46956896,3098
2024/07/13,46960018,3122
2024/07/14,46962145,2127
2024/07/15,46964423,2278
2024/07/16,46967285,2862
2024/07/17,46969960,2675
2024/07/18,46972516,2556
2024/07/19,46975560,3044
2024/07/20,46978208,2648
2024/07/21,46979742,1534
2024/07/22,46981581,1839
2024/07/23,46984924,3343
2024/07/24,46988761,3837
2024/07/25,46992562,3801
2024/07/26,46996339,3777
2024/07/27,46999516,3177
2024/07/28,47001310,1794
2024/07/29,47003658,2348
2024/07/30,47006978,3320
2024/07/31,47010343,3365
2024/08/01,47014339,3996
2024/08/02,47017280,2941
2024/08/03,47019914,2634
2024/08/04,47021386,1472
2024/08/05,47023063,1677
2024/08/06,47026045,2982
2024/08/07,47029363,3318
2024/08/08,47032293,2930
2024/08/09,47035332,3039
2024/08/10,47038396,3064
2024/08/11,47040382,1986
2024/08/12,47042844,2462
2024/08/13,47046222,3378
2024/08/14,47050044,3822
2024/08/15,47054083,4039
2024/08/16,47057256,3173
2024/08/17,47060244,2988
2024/08/18,47061935,1691
2024/08/19,47063928,1993
2024/08/20,47067226,3298
2024/08/21,47071312,4086
2024/08/22,47074677,3365
2024/08/23,47078071,3394
2024/08/24,47081392,3321
2024/08/25,47083019,1627
2024/08/26,47084955,1936
2024/08/27,47088633,3678
2024/08/28,47092032,3399
2024/08/29,47095775,3743
2024/08/30,47100570,4795
2024/08/31,47104127,3557
2024/09/01,47105992,1865
2024/09/02,47108280,2288
2024/09/03,47111027,2747
2024/09/04,47113975,2948
2024/09/05,47116827,2852
2024/09/06,47120129,3302
2024/09/07,47122247,2118
2024/09/08,47123516,1269
2024/09/09,47124667,1151
2024/09/10,47126619,1952
2024/09/11,47128970,2351
2024/09/12,47131596,2626
2024/09/13,47134324,2728
2024/09/14,47136356,2032
2024/09/15,47137210,854
2024/09/16,47138157,947
2024/09/17,47140212,2055
2024/09/18,47141846,1634
2024/09/19,47143655,1809
2024/09/20,47145346,1691
2024/09/21,47146805,1459
2024/09/22,47147708,903
2024/09/23,47148683,975
2024/09/24,47150407,1724
2024/09/25,47152132,1725
2024/09/26,47154028,1896
2024/09/27,47156044,2016
2024/09/28,47157616,1572
2024/09/29,47158269,653
2024/09/30,47159137,868
2024/10/01,47160751,1614
2024/10/02,47162083,1332
2024/10/03,47163669,1586
2024/10/04,47164977,1308
2024/10/05,47166210,1233
2024/10/06,47166825,615
2024/10/07,47167786,961
2024/10/08,47169535,1749
2024/10/09,47171381,1846
2024/10/10,47173280,1899
2024/10/11,47175095,1815
2024/10/12,47176562,1467
