Date,Count,Delta
2025/01/31,146920,284
2025/02/01,147185,265
2025/02/02,147403,218
2025/02/03,147579,176
2025/02/04,147784,205
2025/02/05,147962,178
2025/02/06,148153,191
2025/02/07,148467,314
2025/02/08,148807,340
2025/02/09,149062,255
2025/02/10,149177,115
2025/02/11,149512,335
2025/02/12,149650,138
2025/02/13,149774,124
2025/02/14,149911,137
2025/02/15,150138,227
2025/02/16,150364,226
2025/02/17,150589,225
2025/02/18,150753,164
2025/02/19,151020,267
2025/02/20,151242,222
2025/02/21,151595,353
2025/02/22,151665,70
2025/02/23,151999,334
2025/02/24,152187,188
2025/02/25,152402,215
2025/02/26,152589,187
2025/02/27,152798,209
2025/02/28,153145,347
2025/03/01,153303,158
2025/03/02,153392,89
2025/03/03,153473,81
2025/03/04,153723,250
2025/03/05,154014,291
2025/03/06,154320,306
2025/03/07,154635,315
2025/03/08,154872,237
2025/03/09,155247,375
2025/03/10,155560,313
2025/03/11,155828,268
2025/03/12,156115,287
2025/03/13,156345,230
2025/03/14,156667,322
2025/03/15,156862,195
2025/03/16,157020,158
2025/03/17,157122,102
2025/03/18,157376,254
2025/03/19,157545,169
2025/03/20,157650,105
2025/03/21,157841,191
2025/03/22,158111,270
2025/03/23,158271,160
2025/03/24,158346,75
2025/03/25,158635,289
2025/03/26,158886,251
2025/03/27,159181,295
