Date,Count,Delta
2021/03/17,350491,965
2021/03/18,352156,1665
2021/03/19,352695,539
2021/03/20,353054,359
2021/03/21,353185,131
2021/03/22,353584,399
2021/03/23,354351,767
2021/03/24,355441,1090
2021/03/25,356716,1275
2021/03/26,357662,946
2021/03/27,359170,1508
2021/03/28,359435,265
2021/03/29,359898,463
2021/03/30,361084,1186
2021/03/31,362402,1318
2021/04/01,363747,1345
2021/04/02,365677,1930
2021/04/03,366196,519
2021/04/04,366418,222
2021/04/05,366937,519
2021/04/06,367769,832
2021/04/07,369622,1853
2021/04/08,371248,1626
2021/04/09,372933,1685
2021/04/10,374902,1969
2021/04/11,375412,510
2021/04/12,376450,1038
2021/04/13,377785,1335
2021/04/14,379580,1795
2021/04/15,382172,2592
2021/04/16,384167,1995
2021/04/17,384689,522
2021/04/18,385157,468
2021/04/19,385631,474
2021/04/20,387056,1425
2021/04/21,387926,870
2021/04/22,388934,1008
2021/04/23,390486,1552
2021/04/24,391562,1076
2021/04/25,391843,281
2021/04/26,392211,368
2021/04/27,393096,885
2021/04/28,394083,987
2021/04/29,395016,933
2021/04/30,395923,907
2021/05/01,396739,816
2021/05/02,397057,318
2021/05/03,398159,1102
2021/05/04,399114,955
2021/05/05,399730,616
2021/05/06,400479,749
2021/05/07,401156,677
2021/05/08,401742,586
2021/05/09,402007,265
2021/05/10,402459,452
2021/05/11,403046,587
2021/05/12,403761,715
2021/05/13,406220,2459
2021/05/14,406855,635
2021/05/15,407260,405
2021/05/16,407478,218
2021/05/17,407853,375
2021/05/18,408526,673
2021/05/19,409314,788
2021/05/20,411738,2424
2021/05/21,412693,955
2021/05/22,413220,527
2021/05/23,413542,322
2021/05/24,413908,366
2021/05/25,425015,11107
2021/05/31,461091,36076
2021/06/01,461840,749
2021/06/02,462745,905
2021/06/03,463539,794
2021/06/04,464295,756
2021/06/05,464680,385
2021/06/06,465131,451
2021/06/07,465477,346
2021/06/08,466134,657
2021/06/09,466930,796
2021/06/10,467693,763
2021/06/11,475886,8193
2021/06/12,479727,3841
2021/06/13,480075,348
2021/06/14,480422,347
2021/06/15,481029,607
2021/06/16,481618,589
2021/06/17,482531,913
2021/06/18,483256,725
2021/06/19,484218,962
2021/06/20,485385,1167
2021/06/21,486667,1282
2021/06/22,488203,1536
2021/06/23,496492,8289
2021/06/24,504634,8142
2021/06/25,512429,7795
2021/06/26,520240,7811
2021/06/27,527728,7488
2021/06/28,535423,7695
2021/06/29,543286,7863
2021/06/30,551048,7762
2021/07/01,558854,7806
2021/07/02,582227,23373
2021/07/03,595018,12791
2021/07/04,602383,7365
2021/07/05,609915,7532
2021/07/06,617915,8000
2021/07/07,625307,7392
2021/07/08,626936,1629
2021/07/09,628606,1670
2021/07/10,629945,1339
2021/07/11,631259,1314
2021/07/12,633075,1816
2021/07/13,634792,1717
2021/07/14,636355,1563
2021/07/15,637519,1164
2021/07/16,638631,1112
2021/07/17,639783,1152
2021/07/18,640536,753
2021/07/19,641491,955
2021/07/20,642481,990
2021/07/21,643431,950
2021/07/22,644639,1208
2021/07/23,645923,1284
2021/07/24,651707,5784
2021/07/25,652459,752
2021/07/26,653513,1054
2021/07/27,654638,1125
2021/07/28,655782,1144
2021/07/29,656947,1165
2021/07/30,657940,993
2021/07/31,659754,1814
2021/08/01,660537,783
2021/08/02,661461,924
2021/08/03,662583,1122
2021/08/04,668516,5933
2021/08/05,669628,1112
2021/08/06,670598,970
2021/08/07,671472,874
2021/08/08,672149,677
2021/08/09,672991,842
2021/08/10,674123,1132
2021/08/11,675272,1149
2021/08/12,676372,1100
2021/08/13,677742,1370
2021/08/14,690824,13082
2021/08/15,713739,22915
2021/08/16,736916,23177
2021/08/17,745783,8867
2021/08/18,759449,13666
2021/08/19,780633,21184
2021/08/20,801652,21019
2021/08/21,822331,20679
2021/08/22,842773,20442
2021/08/23,863521,20748
2021/08/24,884414,20893
2021/08/25,905311,20897
2021/08/26,938196,32885
2021/08/27,961048,22852
2021/08/28,982829,21781
2021/08/29,1003481,20652
2021/08/30,1024375,20894
2021/08/31,1045433,21058
2021/09/01,1066621,21188
2021/09/02,1087823,21202
2021/09/03,1108716,20893
2021/09/04,1129503,20787
