Date,Count,Delta
2025/01/10,5511487,4346
2025/01/11,5515066,3579
2025/01/12,5516801,1735
2025/01/13,5518939,2138
2025/01/14,5522820,3881
2025/01/15,5527778,4958
2025/01/16,5532213,4435
2025/01/17,5536626,4413
2025/01/18,5540914,4288
2025/01/19,5543208,2294
2025/01/20,5545965,2757
2025/01/21,5550375,4410
2025/01/22,5555440,5065
2025/01/23,5560881,5441
2025/01/24,5565794,4913
2025/01/25,5570359,4565
2025/01/26,5572931,2572
2025/01/27,5575617,2686
2025/01/28,5580720,5103
2025/01/29,5585627,4907
2025/01/30,5591485,5858
2025/01/31,5597470,5985
2025/02/01,5602024,4554
2025/02/02,5604278,2254
2025/02/03,5607192,2914
2025/02/04,5612561,5369
2025/02/05,5619658,7097
2025/02/06,5626848,7190
2025/02/07,5633032,6184
2025/02/08,5637092,4060
2025/02/09,5639445,2353
2025/02/10,5642269,2824
2025/02/11,5646998,4729
2025/02/12,5652315,5317
2025/02/13,5657791,5476
2025/02/14,5663921,6130
2025/02/15,5668642,4721
2025/02/16,5671594,2952
2025/02/17,5674564,2970
2025/02/18,5678796,4232
2025/02/19,5683525,4729
2025/02/20,5689296,5771
2025/02/21,5696686,7390
2025/02/22,5698721,2035
2025/02/23,5701352,2631
2025/02/24,5704048,2696
2025/02/25,5707692,3644
2025/02/26,5713230,5538
2025/02/27,5718535,5305
2025/02/28,5724015,5480
2025/03/01,5728194,4179
2025/03/02,5730654,2460
2025/03/03,5733393,2739
2025/03/04,5737567,4174
2025/03/05,5742816,5249
2025/03/06,5748026,5210
2025/03/07,5753077,5051
2025/03/08,5756639,3562
2025/03/09,5758690,2051
2025/03/10,5761310,2620
2025/03/11,5766110,4800
2025/03/12,5771535,5425
2025/03/13,5776585,5050
2025/03/14,5781420,4835
2025/03/15,5786337,4917
2025/03/16,5788611,2274
2025/03/17,5791595,2984
2025/03/18,5796586,4991
2025/03/19,5801779,5193
2025/03/20,5807019,5240
2025/03/21,5813073,6054
2025/03/22,5818063,4990
2025/03/23,5820346,2283
2025/03/24,5823195,2849
2025/03/25,5828810,5615
2025/03/26,5835597,6787
2025/03/27,5842144,6547
2025/03/28,5847604,5460
2025/03/29,5852200,4596
2025/03/30,5854650,2450
2025/03/31,5857662,3012
2025/04/01,5863035,5373
2025/04/02,5868206,5171
2025/04/03,5873494,5288
2025/04/04,5878751,5257
2025/04/05,5883167,4416
2025/04/06,5885625,2458
2025/04/07,5888513,2888
2025/04/08,5893597,5084
2025/04/09,5899514,5917
2025/04/10,5905150,5636
2025/04/11,5910828,5678
2025/04/12,5915814,4986
2025/04/13,5918395,2581
2025/04/14,5921355,2960
2025/04/15,5926725,5370
2025/04/16,5932219,5494
2025/04/17,5940255,8036
2025/04/18,5947932,7677
2025/04/19,5953963,6031
2025/04/20,5957517,3554
2025/04/21,5961517,4000
2025/04/22,5967425,5908
2025/04/23,5972669,5244
2025/04/24,5978266,5597
2025/04/25,5983385,5119
2025/04/26,5988457,5072
2025/04/27,5991673,3216
2025/04/28,5995239,3566
2025/04/29,5999598,4359
2025/04/30,6005495,5897
2025/05/01,6010477,4982
2025/05/02,6014196,3719
2025/05/03,6018459,4263
2025/05/04,6021291,2832
2025/05/05,6024592,3301
2025/05/06,6029267,4675
2025/05/07,6034305,5038
2025/05/08,6039015,4710
2025/05/09,6043496,4481
2025/05/10,6048188,4692
2025/05/11,6050890,2702
2025/05/12,6054073,3183
2025/05/13,6059564,5491
2025/05/14,6064454,4890
2025/05/15,6069925,5471
2025/05/16,6074866,4941
2025/05/17,6079302,4436
2025/05/18,6082253,2951
2025/05/19,6085432,3179
2025/05/20,6090197,4765
2025/05/21,6095373,5176
2025/05/22,6100354,4981
2025/05/23,6106577,6223
2025/05/24,6111646,5069
2025/05/25,6115102,3456
2025/05/26,6118726,3624
2025/05/27,6123320,4594
2025/05/28,6128344,5024
2025/05/29,6133604,5260
2025/05/30,6138455,4851
2025/05/31,6142597,4142
2025/06/01,6145594,2997
2025/06/02,6151168,5574
2025/06/03,6156922,5754
2025/06/04,6162161,5239
2025/06/05,6167229,5068
