Date,Count,Delta
2024/11/06,25818314,24873
2024/11/07,25841226,22912
2024/11/08,25864424,23198
2024/11/09,25883672,19248
2024/11/10,25895910,12238
2024/11/11,25909702,13792
2024/11/12,25930994,21292
2024/11/13,25954091,23097
2024/11/14,25978420,24329
2024/11/15,26002558,24138
2024/11/16,26022606,20048
2024/11/17,26035677,13071
2024/11/18,26049705,14028
2024/11/19,26073145,23440
2024/11/20,26098243,25098
2024/11/21,26121147,22904
2024/11/22,26145164,24017
2024/11/23,26165354,20190
2024/11/24,26177158,11804
2024/11/25,26190736,13578
2024/11/26,26216226,25490
2024/11/27,26239861,23635
2024/11/28,26260646,20785
2024/11/29,26278710,18064
2024/11/30,26294787,16077
2024/12/01,26306772,11985
2024/12/02,26319694,12922
2024/12/03,26340436,20742
2024/12/04,26361589,21153
2024/12/05,26384060,22471
2024/12/06,26406405,22345
2024/12/07,26425331,18926
2024/12/08,26438274,12943
2024/12/09,26453043,14769
2024/12/10,26475870,22827
2024/12/11,26499200,23330
2024/12/12,26523188,23988
2024/12/13,26544906,21718
2024/12/14,26563136,18230
2024/12/15,26577780,14644
2024/12/16,26593460,15680
2024/12/17,26616242,22782
2024/12/18,26639768,23526
2024/12/19,26662387,22619
2024/12/20,26683259,20872
2024/12/21,26701886,18627
2024/12/22,26715501,13615
2024/12/23,26729993,14492
2024/12/24,26747537,17544
2024/12/25,26763685,16148
2024/12/26,26778083,14398
2024/12/27,26793722,15639
2024/12/28,26809479,15757
2024/12/29,26823627,14148
2024/12/30,26839893,16266
2024/12/31,26857509,17616
2025/01/01,26881225,23716
2025/01/02,26895212,13987
2025/01/03,26912781,17569
2025/01/04,26927843,15062
2025/01/05,26941787,13944
2025/01/06,26956321,14534
2025/01/07,26976399,20078
2025/01/08,26997720,21321
2025/01/09,27019616,21896
2025/01/10,27042152,22536
2025/01/11,27061487,19335
2025/01/12,27073967,12480
2025/01/13,27087696,13729
2025/01/14,27109227,21531
2025/01/15,27130492,21265
2025/01/16,27151604,21112
2025/01/17,27173733,22129
2025/01/18,27197747,24014
2025/01/19,27215191,17444
2025/01/20,27231776,16585
2025/01/21,27255034,23258
2025/01/22,27281975,26941
2025/01/23,27310330,28355
2025/01/24,27340689,30359
2025/01/25,27360890,20201
2025/01/26,27373976,13086
2025/01/27,27387873,13897
2025/01/28,27411148,23275
2025/01/29,27434868,23720
2025/01/30,27460165,25297
2025/01/31,27484513,24348
2025/02/01,27506716,22203
2025/02/02,27521289,14573
2025/02/03,27537697,16408
2025/02/04,27563243,25546
2025/02/05,27590133,26890
2025/02/06,27621001,30868
2025/02/07,27655741,34740
2025/02/08,27684725,28984
2025/02/09,27704428,19703
2025/02/10,27725216,20788
2025/02/11,27758398,33182
2025/02/12,27791990,33592
2025/02/13,27823275,31285
2025/02/14,27856078,32803
2025/02/15,27889102,33024
2025/02/16,27910660,21558
2025/02/17,27933995,23335
2025/02/18,27971427,37432
2025/02/19,28015375,43948
2025/02/20,28056380,41005
2025/02/21,28117287,60907
2025/02/22,28130408,13121
2025/02/23,28144850,14442
2025/02/24,28159995,15145
2025/02/25,28184736,24741
2025/02/26,28213246,28510
2025/02/27,28240160,26914
2025/02/28,28265872,25712
2025/03/01,28287452,21580
2025/03/02,28302655,15203
2025/03/03,28318544,15889
2025/03/04,28399615,81071
2025/03/05,28521578,121963
2025/03/06,28624548,102970
2025/03/07,28741883,117335
2025/03/08,28859158,117275
2025/03/09,28943729,84571
2025/03/10,28959502,15773
2025/03/11,28986328,26826
2025/03/12,29013659,27331
2025/03/13,29040107,26448
2025/03/14,29066784,26677
2025/03/15,29088224,21440
2025/03/16,29100820,12596
2025/03/17,29115857,15037
2025/03/18,29142328,26471
2025/03/19,29171579,29251
2025/03/20,29199636,28057
2025/03/21,29227721,28085
2025/03/22,29252341,24620
2025/03/23,29266162,13821
2025/03/24,29282386,16224
2025/03/25,29312306,29920
2025/03/26,29344364,32058
2025/03/27,29376370,32006
2025/03/28,29403674,27304
2025/03/29,29428377,24703
2025/03/30,29444796,16419
2025/03/31,29462519,17723
2025/04/01,29489334,26815
2025/04/02,29516563,27229
2025/04/03,29546631,30068
2025/04/04,29572716,26085
2025/04/05,29592329,19613
2025/04/06,29604632,12303
2025/04/07,29618979,14347
2025/04/08,29643919,24940
2025/04/09,29671978,28059
2025/04/10,29698886,26908
2025/04/11,29726849,27963
2025/04/12,29750797,23948
2025/04/13,29766157,15360
2025/04/14,29782975,16818
2025/04/15,29810111,27136
2025/04/16,29839086,28975
2025/04/17,29870763,31677
2025/04/18,29899588,28825
2025/04/19,29922590,23002
2025/04/20,29942443,19853
2025/04/21,29962051,19608
2025/04/22,29988870,26819
2025/04/23,30019606,30736
2025/04/24,30057062,37456
2025/04/25,30100173,43111
2025/04/26,30145022,44849
2025/04/27,30183707,38685
2025/04/28,30219810,36103
2025/04/29,30262289,42479
2025/04/30,30307439,45150
2025/05/01,30343217,35778
2025/05/02,30365759,22542
2025/05/03,30386995,21236
2025/05/04,30403451,16456
2025/05/05,30420929,17478
2025/05/06,30449861,28932
2025/05/07,30479711,29850
2025/05/08,30506315,26604
2025/05/09,30536495,30180
2025/05/10,30564329,27834
2025/05/11,30584792,20463
2025/05/12,30609276,24484
2025/05/13,30645587,36311
2025/05/14,30681810,36223
2025/05/15,30717030,35220
2025/05/16,30752934,35904
2025/05/17,30787430,34496
2025/05/18,30810174,22744
2025/05/19,30837498,27324
2025/05/20,30873346,35848
2025/05/21,30905441,32095
2025/05/22,30933651,28210
2025/05/23,30963528,29877
2025/05/24,30989133,25605
2025/05/25,31006458,17325
2025/05/26,31024112,17654
2025/05/27,31049258,25146
2025/05/28,31078565,29307
2025/05/29,31107464,28899
2025/05/30,31135362,27898
2025/05/31,31161429,26067
2025/06/01,31180750,19321
2025/06/02,31202109,21359
2025/06/03,31232409,30300
2025/06/04,31264824,32415
2025/06/05,31296180,31356
2025/06/06,31327515,31335
2025/06/07,31353798,26283
2025/06/08,31372926,19128
2025/06/09,31393623,20697
2025/06/10,31423909,30286
2025/06/11,31457748,33839
2025/06/12,31491641,33893
2025/06/13,31525656,34015
2025/06/14,31554056,28400
2025/06/15,31573378,19322
2025/06/16,31594652,21274
2025/06/17,31628211,33559
2025/06/18,31664315,36104
2025/06/19,31698308,33993
2025/06/20,31728394,30086
2025/06/21,31756486,28092
2025/06/22,31778016,21530
2025/06/23,31801923,23907
2025/06/24,31838200,36277
2025/06/25,31875007,36807
2025/06/26,31909201,34194
2025/06/27,31940543,31342
