Date,Count,Delta
2025/01/02,80991993,19877
2025/01/03,81024209,32216
2025/01/04,81082933,58724
2025/01/05,81104831,21898
2025/01/06,81143294,38463
2025/01/07,81179719,36425
2025/01/08,81214611,34892
2025/01/09,81248619,34008
2025/01/10,81289244,40625
2025/01/11,81319898,30654
2025/01/12,81342162,22264
2025/01/13,81364826,22664
2025/01/14,81403696,38870
2025/01/15,81453243,49547
2025/01/16,81503437,50194
2025/01/17,81544469,41032
2025/01/18,81576177,31708
2025/01/19,81597359,21182
2025/01/20,81616868,19509
2025/01/21,81656572,39704
2025/01/22,81704638,48066
2025/01/23,81745173,40535
2025/01/24,81782345,37172
2025/01/25,81821115,38770
2025/01/26,81841768,20653
2025/01/27,81866673,24905
2025/01/28,81908843,42170
2025/01/29,81954709,45866
2025/01/30,81995621,40912
2025/01/31,82031223,35602
2025/02/01,82064458,33235
2025/02/02,82081654,17196
2025/02/03,82101662,20008
2025/02/04,82138338,36676
2025/02/05,82180415,42077
2025/02/06,82219008,38593
2025/02/07,82257568,38560
2025/02/08,82287364,29796
2025/02/09,82304169,16805
2025/02/10,82322743,18574
2025/02/11,82354333,31590
2025/02/12,82387007,32674
2025/02/13,82420273,33266
2025/02/14,82453918,33645
2025/02/15,82482424,28506
2025/02/16,82500099,17675
2025/02/17,82518556,18457
2025/02/18,82551855,33299
2025/02/19,82587045,35190
2025/02/20,82624700,37655
2025/02/21,82678374,53674
2025/02/22,82695527,17153
2025/02/23,82715462,19935
2025/02/24,82734249,18787
2025/02/25,82766061,31812
2025/02/26,82805065,39004
2025/02/27,82850612,45547
2025/02/28,82886123,35511
2025/03/01,82917284,31161
2025/03/02,82944881,27597
2025/03/03,82972802,27921
2025/03/04,83075349,102547
2025/03/05,83230561,155212
2025/03/06,83372882,142321
2025/03/07,83525457,152575
2025/03/08,83674885,149428
2025/03/09,83786305,111420
2025/03/10,83815417,29112
2025/03/11,83853722,38305
2025/03/12,83897277,43555
2025/03/13,83940116,42839
2025/03/14,83988480,48364
2025/03/15,84028629,40149
2025/03/16,84059774,31145
2025/03/17,84095799,36025
2025/03/18,84148212,52413
2025/03/19,84205225,57013
2025/03/20,84262623,57398
2025/03/21,84320178,57555
2025/03/22,84373325,53147
2025/03/23,84409257,35932
2025/03/24,84429153,19896
2025/03/25,84468540,39387
2025/03/26,84508014,39474
2025/03/27,84546965,38951
2025/03/28,84583702,36737
2025/03/29,84618962,35260
2025/03/30,84640659,21697
2025/03/31,84663670,23011
2025/04/01,84703151,39481
2025/04/02,84741877,38726
2025/04/03,84776483,34606
2025/04/04,84811952,35469
2025/04/05,84842264,30312
2025/04/06,84859430,17166
2025/04/07,84879715,20285
2025/04/08,84914572,34857
2025/04/09,84951716,37144
2025/04/10,84986170,34454
2025/04/11,85023271,37101
2025/04/12,85053830,30559
2025/04/13,85070188,16358
2025/04/14,85089043,18855
2025/04/15,85123475,34432
2025/04/16,85159535,36060
2025/04/17,85198510,38975
2025/04/18,85235728,37218
2025/04/19,85261405,25677
2025/04/20,85278498,17093
2025/04/21,85298658,20160
2025/04/22,85328851,30193
2025/04/23,85364056,35205
2025/04/24,85402705,38649
2025/04/25,85439517,36812
2025/04/26,85471699,32182
2025/04/27,85489739,18040
2025/04/28,85508946,19207
2025/04/29,85539301,30355
2025/04/30,85573193,33892
2025/05/01,85607085,33892
2025/05/02,85635083,27998
2025/05/03,85662378,27295
2025/05/04,85681072,18694
2025/05/05,85700492,19420
2025/05/06,85732336,31844
2025/05/07,85766559,34223
2025/05/08,85801775,35216
2025/05/09,85834187,32412
2025/05/10,85864610,30423
2025/05/11,85880510,15900
2025/05/12,85899613,19103
2025/05/13,85935380,35767
2025/05/14,85970806,35426
2025/05/15,86003406,32600
2025/05/16,86039891,36485
2025/05/17,86067906,28015
2025/05/18,86086246,18340
2025/05/19,86107409,21163
2025/05/20,86141069,33660
2025/05/21,86179003,37934
2025/05/22,86214774,35771
2025/05/23,86252655,37881
2025/05/24,86285998,33343
2025/05/25,86309085,23087
2025/05/26,86333508,24423
2025/05/27,86366489,32981
2025/05/28,86405699,39210
2025/05/29,86443561,37862
2025/05/30,86482510,38949
2025/05/31,86517526,35016
2025/06/01,86541950,24424
2025/06/02,86571185,29235
2025/06/03,86610599,39414
2025/06/04,86653184,42585
2025/06/05,86693668,40484
2025/06/06,86733468,39800
2025/06/07,86766498,33030
2025/06/08,86787496,20998
2025/06/09,86811226,23730
2025/06/10,86847890,36664
2025/06/11,86891193,43303
2025/06/12,86935092,43899
2025/06/13,86979294,44202
2025/06/14,87016418,37124
2025/06/15,87039023,22605
2025/06/16,87064083,25060
2025/06/17,87106640,42557
2025/06/18,87152361,45721
2025/06/19,87200781,48420
2025/06/20,87243866,43085
2025/06/21,87283768,39902
2025/06/22,87311802,28034
2025/06/23,87343817,32015
2025/06/24,87394878,51061
2025/06/25,87442737,47859
2025/06/26,87487887,45150
2025/06/27,87528892,41005
2025/06/28,87565893,37001
2025/06/29,87589243,23350
2025/06/30,87614260,25017
2025/07/01,87656666,42406
2025/07/02,87705048,48382
2025/07/03,87747236,42188
2025/07/04,87792325,45089
2025/07/05,87824894,32569
2025/07/06,87848423,23529
2025/07/07,87873627,25204
2025/07/08,87916850,43223
2025/07/09,87923832,6982
2025/07/10,88003972,80140
2025/07/11,88045957,41985
2025/07/12,88083808,37851
2025/07/13,88105346,21538
2025/07/14,88129702,24356
2025/07/15,88173634,43932
2025/07/16,88219298,45664
2025/07/17,88263510,44212
2025/07/18,88306615,43105
2025/07/19,88342632,36017
2025/07/20,88363760,21128
2025/07/21,88388325,24565
2025/07/22,88428599,40274
2025/07/23,88473770,45171
2025/07/24,88515287,41517
2025/07/25,88556670,41383
2025/07/26,88595066,38396
2025/07/27,88618992,23926
2025/07/28,88643434,24442
2025/07/29,88684796,41362
2025/07/30,88727309,42513
2025/07/31,88769081,41772
2025/08/01,88810679,41598
2025/08/02,88847065,36386
2025/08/03,88870126,23061
2025/08/04,88895368,25242
2025/08/05,88939404,44036
2025/08/06,88984747,45343
2025/08/07,89029598,44851
2025/08/08,89076670,47072
2025/08/09,89116914,40244
2025/08/10,89141289,24375
2025/08/11,89169340,28051
2025/08/12,89214882,45542
2025/08/13,89262141,47259
2025/08/14,89310236,48095
2025/08/15,89355937,45701
2025/08/16,89394001,38064
2025/08/17,89421078,27077
2025/08/18,89451658,30580
2025/08/19,89501896,50238
2025/08/20,89555080,53184
2025/08/21,89607441,52361
2025/08/22,89665792,58351
2025/08/23,89709756,43964
2025/08/24,89736647,26891
2025/08/25,89767261,30614
2025/08/26,89811665,44404
2025/08/27,89864914,53249
2025/08/28,89914148,49234
2025/08/29,89965976,51828
2025/08/30,90009997,44021
2025/08/31,90040765,30768
2025/09/01,90072430,31665
2025/09/02,90113621,41191
2025/09/03,90163168,49547
2025/09/04,90213465,50297
2025/09/05,90266963,53498
2025/09/06,90311756,44793
2025/09/07,90340750,28994
2025/09/08,90370906,30156
2025/09/09,90419365,48459
2025/09/10,90477492,58127
2025/09/11,90525636,48144
2025/09/12,90573870,48234
2025/09/13,90618736,44866
2025/09/14,90649083,30347
2025/09/15,90679291,30208
